time,open,height,low,close
2002-7-10,1728.52,1729.73,1698.83,1701.82
2002-7-11,1698.21,1712.2,1689.22,1696.94
2002-7-12,1696.64,1706.44,1693.21,1698.3
2002-7-15,1696.81,1697.38,1685.54,1687.94
2002-7-16,1687.67,1704.77,1686.81,1691.62
2002-7-17,1692.45,1702.24,1680.2,1701.72
2002-7-18,1703.81,1711.69,1695.4,1704.91
2002-7-19,1706.359,1714.089,1703.38,1713.859
2002-7-22,1712.02,1712.33,1678.5,1681.01
2002-7-23,1676.9,1684.66,1670.38,1673.859
2002-7-24,1673.679,1679.659,1667.439,1672.399
2002-7-25,1675.469,1682.889,1662.379,1665.109
2002-7-26,1665.089,1670.229,1656.819,1657.499
2002-7-29,1654.929,1665.949,1647.269,1665.669
2002-7-30,1666.579,1672.12,1656.849,1669
2002-7-31,1667.62,1671.479,1649.01,1651.589
2002-8-1,1650.049,1659.969,1639.219,1653.009
2002-8-2,1653.639,1662.709,1653.169,1661.869
2002-8-5,1661.399,1661.579,1652.399,1653.959
2002-8-6,1652.939,1679.809,1649.889,1670.62
2002-8-7,1670.17,1670.81,1663.93,1668.06
2002-8-8,1668.51,1675.3,1657.469,1659.8
2002-8-9,1658.44,1658.77,1642.77,1647.05
2002-8-12,1642.48,1642.59,1633.09,1634.57
2002-8-13,1633.68,1642.41,1633.55,1636.63
2002-8-14,1636.89,1647.089,1635.29,1646.719
2002-8-15,1646.62,1647.069,1632.13,1634.37
2002-8-16,1632.959,1652.979,1624.049,1646.789
2002-8-19,1645.929,1650.089,1641.399,1644.299
2002-8-20,1644.619,1673.919,1644.249,1671.349
2002-8-21,1671.989,1677.949,1668.359,1673.549
2002-8-22,1672.699,1696.279,1672.429,1686.109
2002-8-23,1686.299,1688.119,1679.109,1683.209
2002-8-26,1682.14,1682.32,1668.82,1670.69
2002-8-27,1670.63,1680.06,1670.109,1679.69
2002-8-28,1680.75,1683.51,1675.53,1676.77
2002-8-29,1676.86,1680.17,1665.72,1667.32
2002-8-30,1666.98,1669.14,1664.82,1666.62
2002-9-2,1666.34,1669.91,1663.17,1668.77
2002-9-3,1669.58,1680.28,1669.58,1674.07
2002-9-4,1674.45,1675.96,1662.49,1663.97
2002-9-5,1662.89,1662.9,1639.82,1641.81
2002-9-6,1639.89,1644.8,1629.93,1631.38
2002-9-9,1628.45,1628.45,1617.01,1621.58
2002-9-10,1620.28,1627.35,1619.33,1625.11
2002-9-11,1625.33,1626.84,1605.98,1620.35
2002-9-12,1619.94,1631.67,1614.6,1624.56
2002-9-13,1624.5,1626.069,1621.42,1625.76
2002-9-16,1624.13,1624.14,1598.74,1604.079
2002-9-17,1603.459,1612.02,1593.979,1604.88
2002-9-18,1603.609,1605.219,1593.53,1594.579
2002-9-19,1593.569,1623.649,1585.069,1619.349
2002-9-20,1618.199,1618.199,1602.889,1604.909
2002-9-23,1602.279,1604.299,1597.289,1602.589
2002-9-24,1602.199,1602.289,1594.279,1596.729
2002-9-25,1595.809,1602.349,1590.49,1597.839
2002-9-26,1597.849,1599.979,1586.53,1587.65
2002-9-27,1587.24,1591.839,1577.53,1581.62
2002-10-8,1577.05,1577.05,1558.48,1562.99
2002-10-9,1570.65,1571.52,1534.91,1535.37
2002-10-10,1532.18,1542.56,1528.35,1530.41
2002-10-11,1532.14,1536.87,1521.91,1524.05
2002-10-14,1522.87,1532.63,1509.14,1531.68
2002-10-15,1531.58,1534.58,1522.1,1524.73
2002-10-16,1524.91,1548.53,1524.91,1537.39
2002-10-17,1537.96,1538.79,1511.4,1513.1
2002-10-18,1511.18,1523.83,1500.54,1519.54
2002-10-21,1519.2,1525.26,1512.33,1524.93
2002-10-22,1525.08,1553.86,1525.06,1548.1
2002-10-23,1549.77,1550.09,1539.48,1548.96
2002-10-24,1549.79,1550.43,1535.9,1536.52
2002-10-25,1535.8,1542.59,1517.42,1520.31
2002-10-28,1518.09,1518.6,1500.01,1502.72
2002-10-29,1501.38,1511.77,1488.68,1510.88
2002-10-30,1511.11,1513.46,1498.45,1509.71
2002-10-31,1510.03,1521.87,1506,1507.5
2002-11-1,1507.38,1511.089,1498.209,1510.76
2002-11-4,1516.219,1532.229,1515.069,1531.839
2002-11-5,1533.809,1565.229,1532.289,1558.24
2002-11-6,1558.91,1559.22,1548.729,1552.56
2002-11-7,1554.04,1559.82,1546.27,1554.24
2002-11-8,1570,1573.099,1517.39,1522.189
2002-11-11,1519.599,1526.13,1501.99,1504.4
2002-11-12,1504.58,1517.72,1481.16,1485.91
2002-11-13,1483.71,1491.24,1461.26,1490.46
2002-11-14,1488.91,1489.14,1459.71,1460.8
2002-11-15,1455.98,1481.22,1451.39,1463.69
2002-11-18,1463.72,1468.32,1447.49,1451.29
2002-11-19,1450.7,1464.76,1441.73,1462.17
2002-11-20,1459.21,1459.21,1423.8,1425.84
2002-11-21,1421.23,1421.23,1389.29,1390.63
2002-11-22,1392.57,1409,1375.54,1395.5
2002-11-25,1393.34,1403.51,1383.09,1398.44
2002-11-26,1398.44,1408.79,1371.01,1371.17
2002-11-27,1365.82,1384,1353.14,1378.75
2002-11-28,1378.14,1417.85,1372.38,1417.53
2002-11-29,1420.43,1450.19,1409.2,1434.18
2002-12-2,1432.03,1432.03,1394.91,1395.68
2002-12-3,1391.72,1409.89,1388.51,1408.84
2002-12-4,1414.89,1432.9,1406.61,1414.45
2002-12-5,1411.89,1411.89,1395.08,1404.88
2002-12-6,1404.93,1417,1396.2,1405.53
2002-12-9,1404.51,1410.79,1395.93,1400.87
2002-12-10,1400.56,1406.9,1383.57,1383.84
2002-12-11,1381.4,1383.15,1367.31,1379.19
2002-12-12,1378.82,1399.77,1378.81,1383.91
2002-12-13,1375.78,1401.6,1367.93,1396.9
2002-12-16,1397.72,1409.94,1392.89,1408.52
2002-12-17,1409.17,1418.2,1403.58,1416.1
2002-12-18,1416.67,1424.48,1409.83,1411.72
2002-12-19,1411.28,1414.29,1402.64,1413.6
2002-12-20,1414.34,1431.36,1410.46,1427.94
2002-12-23,1429.95,1439.85,1429.29,1430.2
2002-12-24,1429.53,1431.12,1420.38,1430.83
2002-12-25,1431.59,1433.79,1420.93,1421.52
2002-12-26,1419.96,1420,1382.36,1384.15
2002-12-27,1379.33,1389.33,1367.85,1382.97
2002-12-30,1379.74,1379.75,1358.43,1366.36
2002-12-31,1364.97,1370.53,1348.71,1357.65
2003-1-2,1347.43,1351.34,1317.47,1320.63
2003-1-3,1317.58,1323.63,1312.8,1319.87
2003-1-6,1319.69,1334.89,1311.68,1334.68
2003-1-7,1335.63,1346.82,1326.19,1332.06
2003-1-8,1331.44,1373.12,1330.45,1372.07
2003-1-9,1374.62,1402.29,1365.37,1397.38
2003-1-10,1398.38,1411.37,1384.63,1384.86
2003-1-13,1381.87,1391.19,1378.65,1386.31
2003-1-14,1386.9,1476.91,1386.59,1466.85
2003-1-15,1477.45,1485.8,1448.27,1459.92
2003-1-16,1458.87,1486.06,1454.55,1485.62
2003-1-17,1488.27,1492.72,1472.96,1478.68
2003-1-20,1475.71,1482.94,1458.12,1482.68
2003-1-21,1485.87,1489.55,1454.61,1454.89
2003-1-22,1448.83,1463.94,1446.35,1460.53
2003-1-23,1460.25,1470.329,1448.699,1450.62
2003-1-24,1449.5,1483.56,1448.01,1479.069
2003-1-27,1481.609,1500.38,1480.969,1496.16
2003-1-28,1497.099,1502.429,1489.169,1500.64
2003-1-29,1501.29,1508.59,1498.37,1499.81
2003-2-10,1499.17,1499.64,1477.52,1480.17
2003-2-11,1478.05,1492.89,1476.87,1492.76
2003-2-12,1493.25,1510.979,1486.31,1510.67
2003-2-13,1512.29,1519.29,1502.43,1504.34
2003-2-14,1503.37,1515.26,1500.98,1510.95
2003-2-17,1510.64,1514.64,1490.92,1496.52
2003-2-18,1495.14,1500.29,1488.829,1496.469
2003-2-19,1496.65,1511.13,1490.02,1510.8
2003-2-20,1513.01,1517.77,1507.229,1509.49
2003-2-21,1508.079,1508.13,1476.419,1478.87
2003-2-24,1476.069,1488.069,1474.469,1481.939
2003-2-25,1481.109,1511.65,1481.109,1511.28
2003-2-26,1513.49,1515.459,1506.55,1513.179
2003-2-27,1514.019,1524.749,1508.749,1513.699
2003-2-28,1512.859,1514.5,1501.42,1511.929
2003-3-3,1511.579,1525.699,1511.049,1525.479
2003-3-4,1527.449,1529.75,1517.859,1524.299
2003-3-5,1524.079,1524.12,1508.25,1517.179
2003-3-6,1516.599,1517.349,1494.24,1498.339
2003-3-7,1495.689,1502.429,1489.379,1493.089
2003-3-10,1492.209,1496.159,1467.64,1468.919
2003-3-11,1467.549,1473.949,1463.579,1469.549
2003-3-12,1468.749,1475.289,1458.499,1475.009
2003-3-13,1475.039,1477.859,1463.329,1464.649
2003-3-14,1464.989,1471.499,1461.349,1466.039
2003-3-17,1465.139,1469.529,1453.369,1469.269
2003-3-18,1468.989,1478.989,1458.979,1459.889
2003-3-19,1458.579,1475.839,1452.589,1469.959
2003-3-20,1469.659,1477.249,1460.799,1464.539
2003-3-21,1464.179,1475.809,1461.919,1474.659
2003-3-24,1474.589,1477.969,1470.439,1477.769
2003-3-25,1478.049,1478.409,1461.749,1462.399
2003-3-26,1461.319,1465.429,1452.889,1456.269
2003-3-27,1455.439,1507.669,1447.009,1499.349
2003-3-28,1498.449,1508.26,1488.599,1491.939
2003-3-31,1491.389,1511.219,1490.989,1510.579
2003-4-1,1512.999,1525.229,1508.839,1522.549
2003-4-2,1522.489,1525.769,1516.789,1521.319
2003-4-3,1521.359,1522.669,1510.509,1511.729
2003-4-4,1510.219,1521.779,1509.609,1521.129
2003-4-7,1521.899,1530.369,1512.499,1515.129
2003-4-8,1515.649,1523.949,1513.229,1520.549
2003-4-9,1519.979,1545.339,1510.339,1543.669
2003-4-10,1546.509,1559.869,1541.289,1551.179
2003-4-11,1551.999,1581.699,1548.529,1576.859
2003-4-14,1581.379,1616.649,1581.199,1616.069
2003-4-15,1619.949,1632.089,1606.729,1631.469
2003-4-16,1633.529,1649.599,1598.829,1606.239
2003-4-17,1606.229,1621.229,1595.629,1613.599
2003-4-18,1616.909,1620.809,1596.669,1603.079
2003-4-21,1598.5,1598.579,1557.12,1571.709
2003-4-22,1570.569,1575.799,1563.589,1568.689
2003-4-23,1568.129,1569.789,1540.069,1541.959
2003-4-24,1538.579,1542.109,1492.899,1503.589
2003-4-25,1501.569,1513.329,1481.069,1487.149
2003-4-28,1483.469,1538.589,1473.269,1537.689
2003-4-29,1535.879,1535.879,1508.319,1509.309
2003-4-30,1511.149,1539.569,1510.599,1521.439
2003-5-12,1522.979,1536.889,1511.869,1531.869
2003-5-13,1533.079,1534.799,1481.739,1485.309
2003-5-14,1480.109,1523.319,1477.249,1522.919
2003-5-15,1524.499,1555.559,1516.429,1555.289
2003-5-16,1555.909,1560.719,1543.169,1554.449
2003-5-19,1557.289,1563.109,1546.749,1555.449
2003-5-20,1553.689,1553.839,1530.669,1535.519
2003-5-21,1534.599,1547.309,1530.049,1533.479
2003-5-22,1532.189,1546.389,1522.189,1546.109
2003-5-23,1547.159,1571.689,1547.089,1560.949
2003-5-26,1563.199,1574.389,1561.039,1569.509
2003-5-27,1572.309,1575.629,1558.129,1568.339
2003-5-28,1569.329,1576.62,1549.059,1551.809
2003-5-29,1549.049,1568.539,1543.339,1568.159
2003-5-30,1570.919,1581.609,1567.279,1576.259
2003-6-2,1577.989,1578.869,1564.609,1576.529
2003-6-3,1577.079,1582.409,1561.079,1562.24
2003-6-4,1560.67,1574.77,1546.62,1574.109
2003-6-5,1575.309,1575.639,1555.449,1556.249
2003-6-6,1553.189,1557.759,1538.099,1538.919
2003-6-9,1536.269,1548.139,1527.829,1530.209
2003-6-10,1529.529,1541.389,1529.519,1538.759
2003-6-11,1540.719,1566.899,1540.699,1565.839
2003-6-12,1566.919,1569.129,1556.529,1562.109
2003-6-13,1562.609,1572.409,1560.299,1566.769
2003-6-16,1568.189,1569.549,1555.369,1559.699
2003-6-17,1559.119,1564.939,1552.429,1557.179
2003-6-18,1556.889,1565.919,1552.829,1553.879
2003-6-19,1554.019,1557.379,1530.379,1538.749
2003-6-20,1537.499,1542.419,1528.299,1529.469
2003-6-23,1524.579,1524.909,1509.429,1511.359
2003-6-24,1509.109,1515.839,1504.719,1512.429
2003-6-25,1512.489,1515.919,1498.959,1502.079
2003-6-26,1500.339,1517.209,1486.079,1515.379
2003-6-27,1516.81,1516.87,1494.44,1497.05
2003-6-30,1493.69,1500.97,1483.69,1486.02
2003-7-1,1485.52,1502.57,1482.82,1484.7
2003-7-2,1485.44,1499.97,1477.87,1499.68
2003-7-3,1501.9,1507.71,1497.74,1504.44
2003-7-4,1504.6,1510.17,1497.46,1502.35
2003-7-7,1500.85,1503.81,1490.97,1501.48
2003-7-8,1501.62,1513.55,1500.98,1512.02
2003-7-9,1512.34,1513.28,1499.34,1503.31
2003-7-10,1503.51,1532.19,1501.71,1531.93
2003-7-11,1532.64,1535.97,1523.24,1528.85
2003-7-14,1528.39,1529.33,1519.12,1521.41
2003-7-15,1521.56,1531,1516.89,1525.44
2003-7-16,1525.5,1529.82,1520.41,1529.49
2003-7-17,1529.97,1540.19,1529.36,1539.36
2003-7-18,1539.05,1539.06,1506.49,1507.16
2003-7-21,1501.39,1504.71,1483.57,1495.89
2003-7-22,1499.89,1510.31,1485.46,1498.48
2003-7-23,1499.31,1505.31,1491.66,1502.15
2003-7-24,1503.06,1503.38,1491.2,1493.45
2003-7-25,1494.58,1502.64,1471.29,1477.65
2003-7-28,1474.74,1474.74,1464.87,1470.39
2003-7-29,1470.39,1480.58,1469.93,1477.3
2003-7-30,1477.41,1483.07,1468.82,1479.65
2003-7-31,1480.01,1482.6,1474.14,1476.74
2003-8-1,1476.47,1478.36,1464.98,1476.97
2003-8-4,1476.82,1494.42,1471.89,1494.36
2003-8-5,1494.49,1497.01,1488.97,1494.31
2003-8-6,1493.03,1493.39,1482.69,1486.25
2003-8-7,1485.74,1497.1,1485.06,1487.37
2003-8-8,1487.17,1487.41,1468.44,1471.27
2003-8-11,1469.26,1474.72,1462.72,1474.41
2003-8-12,1473.99,1484.58,1472.39,1479.28
2003-8-13,1479.67,1481.11,1465.06,1465.83
2003-8-14,1464.38,1475.02,1451.61,1455.9
2003-8-15,1454.68,1457.63,1447.11,1450.2
2003-8-18,1449.67,1451.67,1442.48,1445.09
2003-8-19,1444.66,1453.45,1444.23,1449.71
2003-8-20,1449.5,1450.47,1432.75,1441.66
2003-8-21,1441.78,1442.86,1434.31,1441.09
2003-8-22,1438.79,1446.28,1436.9,1438.88
2003-8-25,1434.21,1434.21,1419.26,1422.18
2003-8-26,1420.85,1428.41,1417.83,1425.21
2003-8-27,1425.15,1432.35,1420.35,1425.36
2003-8-28,1425.73,1428.35,1414.88,1415.69
2003-8-29,1414.41,1422.35,1406.68,1421.98
2003-9-1,1423.35,1450.04,1420.12,1449.82
2003-9-2,1450.51,1456.55,1442.01,1446.51
2003-9-3,1446.28,1451.22,1438.69,1447.85
2003-9-4,1447.77,1453.43,1443.38,1447.43
2003-9-5,1446.94,1446.97,1424.17,1431.53
2003-9-8,1429.46,1429.56,1421.14,1425.73
2003-9-9,1424.69,1429.71,1414.88,1420.07
2003-9-10,1419.52,1424.77,1415.72,1423.18
2003-9-11,1422.9,1429.56,1421.82,1423.96
2003-9-12,1426.34,1426.81,1407.95,1409.16
2003-9-15,1407.81,1416.08,1394.27,1397.54
2003-9-16,1396.75,1406.72,1389.49,1406.1
2003-9-17,1406.25,1406.37,1386.78,1389.82
2003-9-18,1388.09,1395.2,1383.4,1390.48
2003-9-19,1390.84,1395.6,1383.72,1391.37
2003-9-22,1392.9,1395.07,1378.32,1381.44
2003-9-23,1380.85,1390.35,1372.85,1390.17
2003-9-24,1391.4,1396.94,1386.79,1394.23
2003-9-25,1394.49,1394.74,1374.79,1376.29
2003-9-26,1374.6,1377.87,1367.75,1370.84
2003-9-29,1369.44,1369.48,1353.24,1355.33
2003-9-30,1354.65,1371.07,1348.22,1367.16
2003-10-8,1366.2,1373.08,1359.5,1371.69
2003-10-9,1371.68,1379.99,1367.65,1369.17
2003-10-10,1369,1406,1367.11,1404.01
2003-10-13,1405.33,1411.88,1397.69,1399.66
2003-10-14,1399.84,1400.75,1382.48,1388.17
2003-10-15,1388.24,1401.54,1380.809,1383.099
2003-10-16,1381.459,1382.529,1362.979,1365.51
2003-10-17,1365.31,1375.66,1362.42,1370.58
2003-10-20,1369.71,1370.49,1355.55,1359.5
2003-10-21,1359.51,1364.6,1350.21,1364.3
2003-10-22,1366.1,1403.1,1363.09,1398.01
2003-10-23,1398.59,1407.39,1384.64,1386.65
2003-10-24,1385.9,1389.88,1376.71,1381.83
2003-10-27,1381.84,1383.6,1361.19,1369.46
2003-10-28,1366,1382.6,1356.49,1369.32
2003-10-29,1372.35,1375.91,1344.42,1361.49
2003-10-30,1360.02,1360.07,1340.29,1344.63
2003-10-31,1341.5,1364.66,1334.78,1348.3
2003-11-3,1346.48,1367.34,1339.96,1364.06
2003-11-4,1363.96,1412.91,1363.9,1389.55
2003-11-5,1389.72,1396.86,1375.99,1385.11
2003-11-6,1384.67,1385.84,1351.09,1356.79
2003-11-7,1353.43,1353.45,1323.12,1335.2
2003-11-10,1330.96,1340.87,1322.05,1340.1
2003-11-11,1340.32,1350.39,1331.12,1343.62
2003-11-12,1341.57,1341.58,1316.85,1317.79
2003-11-13,1313.93,1324.98,1307.4,1319.61
2003-11-14,1318.72,1331.42,1312.79,1331.05
2003-11-17,1330.49,1333.41,1323.68,1328.1
2003-11-18,1334.65,1336.1,1314.99,1316.56
2003-11-19,1313.84,1341.56,1312.56,1338.87
2003-11-20,1338.6,1377.12,1336.14,1376.51
2003-11-21,1379.94,1394.57,1359.9,1361.56
2003-11-24,1360.33,1404.25,1360.23,1404.01
2003-11-25,1407.76,1423.58,1400.9,1408.42
2003-11-26,1407.3,1413.77,1398.03,1411.91
2003-11-27,1412.31,1415.74,1387.79,1389.1
2003-11-28,1388.31,1401.46,1385.82,1397.22
2003-12-1,1398.71,1432.82,1398.71,1432.7
2003-12-2,1437.24,1444.56,1430.24,1435.31
2003-12-3,1434.7,1462.07,1424.35,1445.03
2003-12-4,1445.4,1454.32,1440.82,1452.81
2003-12-5,1454.41,1456.87,1440.79,1451.12
2003-12-8,1452.11,1459.48,1435.14,1436.66
2003-12-9,1435.1,1443.61,1429.06,1443.37
2003-12-10,1449.57,1469.71,1448.5,1469.42
2003-12-11,1472.39,1475.38,1460.19,1470.02
2003-12-12,1469.7,1472.86,1459.55,1470.79
2003-12-15,1471.24,1474.67,1465.51,1470.36
2003-12-16,1469.12,1469.13,1441.06,1466.34
2003-12-17,1465.61,1480.43,1453.88,1453.99
2003-12-18,1450.85,1458.67,1445.08,1457.3
2003-12-19,1463.45,1470.21,1429.71,1446.29
2003-12-22,1444.17,1493.54,1441.58,1492.96
2003-12-23,1497.57,1507.04,1487.11,1500.64
2003-12-24,1501.35,1514.32,1498.98,1513.82
2003-12-25,1514.93,1525.3,1504.25,1512.6
2003-12-26,1513.11,1516.48,1504.13,1514.78
2003-12-29,1509.28,1512.97,1495.54,1496.43
2003-12-30,1495.67,1513.73,1495.39,1511.69
2003-12-31,1513.62,1516.52,1491.25,1497.04
2004-1-2,1492.72,1526.24,1491.69,1517.19
2004-1-5,1516.8,1568.81,1516.7,1568.35
2004-1-6,1568.9,1589.08,1557.93,1574.52
2004-1-7,1574.1,1595,1565.09,1587.2
2004-1-8,1587.45,1616.58,1582.88,1610.13
2004-1-9,1612.39,1618.76,1579.69,1581.47
2004-1-12,1579.88,1619.09,1573.77,1618.52
2004-1-13,1622.05,1627.49,1596.72,1612.68
2004-1-14,1612.92,1613.15,1585.91,1592.42
2004-1-15,1591.82,1601.41,1582.36,1586.49
2004-1-16,1589.38,1604.76,1579.24,1600.43
2004-1-29,1605.25,1629.18,1603.31,1628.84
2004-1-30,1631.11,1634.41,1589.4,1590.73
2004-2-2,1630.65,1650.29,1585.96,1623.88
2004-2-3,1625.29,1650.24,1615.81,1649.28
2004-2-4,1652.61,1685.77,1652.61,1685.16
2004-2-5,1690.94,1693.9,1674.62,1693.43
2004-2-6,1690.56,1705.91,1671.4,1679.19
2004-2-9,1679.58,1703.77,1679.1,1703.53
2004-2-10,1708.9,1715.46,1683.6,1691.01
2004-2-11,1691.61,1692.9,1660.01,1677.76
2004-2-12,1679.08,1693.01,1660.31,1663.83
2004-2-13,1664.6,1672.44,1653.24,1658.54
2004-2-16,1661.45,1697.26,1661.44,1696.83
2004-2-17,1701.41,1710.86,1693.96,1703.77
2004-2-18,1704.74,1719.89,1697.32,1717.1
2004-2-19,1719.31,1728.02,1710.7,1717.02
2004-2-20,1715.81,1722.57,1702.93,1721.75
2004-2-23,1725.59,1730.28,1680.89,1681.65
2004-2-24,1675.64,1683.04,1650.18,1682.3
2004-2-25,1684.9,1700.5,1642.69,1647.38
2004-2-26,1642.41,1655.3,1628.84,1654.9
2004-2-27,1657.26,1675.32,1657.04,1675.07
2004-3-1,1676.22,1690.07,1661.34,1689.76
2004-3-2,1692.62,1694.81,1677.98,1687.28
2004-3-3,1686.96,1688.94,1654.56,1661.81
2004-3-4,1658.63,1670.16,1642.63,1668.87
2004-3-5,1671.06,1675.03,1660.21,1662.1
2004-3-8,1660.64,1665.73,1635.44,1637.14
2004-3-9,1636.21,1659.65,1634.71,1637.1
2004-3-10,1639.68,1678.4,1639.68,1678.07
2004-3-11,1680.31,1698.78,1672.67,1691.64
2004-3-12,1692.87,1699.25,1680.45,1694.74
2004-3-15,1696.94,1738.98,1696.82,1736.22
2004-3-16,1741.62,1747.98,1730.73,1745.54
2004-3-17,1746.74,1750.71,1730.27,1745.1
2004-3-18,1746.18,1755.1,1714.9,1717.26
2004-3-19,1715.47,1748.19,1710.84,1747.87
2004-3-22,1749.71,1760.08,1742.37,1755.69
2004-3-23,1755.32,1755.33,1731.49,1741.69
2004-3-24,1740.89,1752.42,1729.51,1740.05
2004-3-25,1737.49,1751.81,1725.98,1736.48
2004-3-26,1737.06,1741.56,1720.88,1734.05
2004-3-29,1734.59,1740.31,1717.86,1719.67
2004-3-30,1718.78,1727.18,1711.66,1724.28
2004-3-31,1726.57,1745.7,1724.21,1741.62
2004-4-1,1744.71,1758.98,1741.33,1758.15
2004-4-2,1760.47,1771.67,1756.65,1768.65
2004-4-5,1771.74,1774.12,1753.71,1766.48
2004-4-6,1767.32,1777.74,1754.74,1777.52
2004-4-7,1779.43,1783.01,1771.13,1774.55
2004-4-8,1774.4,1778.09,1765.02,1770.28
2004-4-9,1770.91,1778.22,1721.59,1727.35
2004-4-12,1717.2,1729.62,1702.4,1722.99
2004-4-13,1724.58,1734.92,1710.39,1715.14
2004-4-14,1714.53,1716.82,1678.34,1697.16
2004-4-15,1697.24,1705.02,1674.91,1679.08
2004-4-16,1678.97,1694.56,1656.3,1693.86
2004-4-19,1695.33,1698.69,1672.35,1675.89
2004-4-20,1674.36,1682.05,1659.95,1669.42
2004-4-21,1669.38,1675.36,1645.08,1651.58
2004-4-22,1649.05,1659.79,1637.29,1657.79
2004-4-23,1653.94,1653.99,1632.56,1635.5
2004-4-26,1633.27,1644.5,1623.05,1635.5
2004-4-27,1636.44,1640.69,1608.81,1611.86
2004-4-28,1606.42,1615.14,1589.1,1606.8
2004-4-29,1605.3,1613.56,1578.09,1579.45
2004-4-30,1579.97,1599.56,1572.23,1595.59
2004-5-10,1600.63,1603.07,1555.26,1560.21
2004-5-11,1556.72,1570.76,1545.63,1568.06
2004-5-12,1568.41,1604.42,1564.14,1603.77
2004-5-13,1605.7,1606.07,1589.46,1597.57
2004-5-14,1596.73,1597.32,1558.54,1562.69
2004-5-17,1556.67,1562.39,1537.47,1539.96
2004-5-18,1537.34,1555.86,1526.24,1555.44
2004-5-19,1559.26,1575.38,1548.16,1558.29
2004-5-20,1556.69,1571.3,1542.22,1549.06
2004-5-21,1548.56,1559.86,1545.62,1558.33
2004-5-24,1559.55,1562.33,1547.36,1550.35
2004-5-25,1549.02,1549.59,1516.34,1518.05
2004-5-26,1515.16,1529.91,1508.65,1524.44
2004-5-27,1524.94,1559.55,1515.97,1557.18
2004-5-28,1558.42,1561,1545.65,1548.72
2004-5-31,1549.03,1556.79,1544.71,1555.91
2004-6-1,1555.56,1579.82,1553.12,1579.66
2004-6-2,1580.21,1580.57,1562.24,1567.07
2004-6-3,1566.42,1566.83,1540.74,1543.53
2004-6-4,1541.09,1549.5,1534.99,1542.09
2004-6-7,1538.46,1538.5,1508.87,1517.15
2004-6-8,1514.78,1519.99,1488.63,1493.81
2004-6-9,1492.2,1497.18,1464.16,1468.07
2004-6-10,1465.56,1478.17,1456.32,1468.34
2004-6-11,1471.69,1499.46,1469.54,1472.07
2004-6-14,1471.45,1471.45,1431.31,1438.74
2004-6-15,1436.08,1469.57,1433.03,1463.78
2004-6-16,1465.23,1491.69,1452.58,1475.42
2004-6-17,1475.27,1478.49,1443.53,1445.5
2004-6-18,1442.48,1442.48,1411.03,1427.3
2004-6-21,1421.83,1434.2,1414.97,1433.47
2004-6-22,1434.42,1456.13,1430.96,1450.68
2004-6-23,1450.07,1450.11,1428.8,1440.73
2004-6-24,1438.31,1447.39,1426.49,1427.75
2004-6-25,1426.55,1434.47,1399.39,1401.11
2004-6-28,1396.36,1397.52,1380.2,1385.18
2004-6-29,1384.64,1409.38,1376.22,1408.69
2004-6-30,1408.27,1415.84,1394.68,1399.16
2004-7-1,1398.2,1445.1,1396.35,1441.07
2004-7-2,1441.12,1447.61,1428.07,1441.19
2004-7-5,1440.17,1444.93,1429.12,1444.59
2004-7-6,1445.4,1466.78,1445.32,1450.03
2004-7-7,1448.95,1448.96,1434.29,1438.4
2004-7-8,1436.47,1440.64,1426.95,1439.78
2004-7-9,1439.73,1451.75,1429.14,1430.65
2004-7-12,1426.25,1426.25,1393.81,1397.15
2004-7-13,1395.35,1403.14,1389.16,1399.46
2004-7-14,1399.86,1408.99,1378.91,1403.76
2004-7-15,1404.47,1422.26,1399.98,1421.54
2004-7-16,1423.69,1458.39,1422.24,1456.13
2004-7-19,1456.77,1465.84,1447.05,1457.54
2004-7-20,1457.23,1457.29,1440.06,1447.94
2004-7-21,1446.52,1452.859,1436.849,1448.04
2004-7-22,1448.13,1449.69,1404.54,1407.44
2004-7-23,1403.36,1408.46,1387.26,1407.4
2004-7-26,1401.84,1401.88,1381.91,1387.67
2004-7-27,1386.99,1395.309,1373.42,1384.13
2004-7-28,1385.5,1397.17,1366.5,1388.81
2004-7-29,1388.62,1407.36,1385.96,1407.33
2004-7-30,1408.49,1409.12,1384.74,1386.2
2004-8-2,1381.88,1383.08,1370.5,1373.22
2004-8-3,1371.28,1378.2,1363.69,1366.26
2004-8-4,1365.67,1424.55,1364.01,1404.51
2004-8-5,1402.37,1413.08,1387.55,1389.04
2004-8-6,1388.07,1400.95,1380.31,1390.46
2004-8-9,1388.08,1397.59,1382.94,1395.85
2004-8-10,1396.62,1404.72,1390.94,1400.77
2004-8-11,1401.02,1401.25,1382.24,1384.96
2004-8-12,1378.79,1378.79,1357.08,1368.2
2004-8-13,1361.98,1377.82,1358.31,1368.45
2004-8-16,1366.52,1369.87,1350.84,1354.51
2004-8-17,1354.38,1364.41,1344.81,1360.2
2004-8-18,1359.87,1371.23,1357.03,1358.22
2004-8-19,1357.23,1357.27,1333.48,1340.45
2004-8-20,1338.31,1349.47,1327.77,1341.74
2004-8-23,1339.93,1339.94,1322.98,1325.41
2004-8-24,1323.79,1347.15,1317.56,1344.63
2004-8-25,1344.459,1346.969,1334.289,1339.779
2004-8-26,1339.619,1340.949,1330.219,1334.419
2004-8-27,1333.309,1337.729,1314.599,1320.609
2004-8-30,1318.319,1322.229,1310.019,1319.409
